Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.909977102772688,17.048206750067788,0.33844217449348213,0.18985842802645073,a0313432,5.583250329239553,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.9312502589753424,17.048206750067788,0.33844217449348213,0.18985842802645073,a0313432,5.583250329239553,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.920767761772047,17.048206750067788,0.33844217449348213,0.18985842802645073,a0313432,5.583250329239553,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.9332261352604734,17.048206750067788,0.33844217449348213,0.18985842802645073,a0313432,5.583250329239553,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.944005190968444,17.048206750067788,0.33844217449348213,0.18985842802645073,a0313432,5.583250329239553,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.8523673215724035,16.709857624917333,0.33464135343625706,0.183449554252168,a97258ca,5.501490834438958,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.8512997594951592,16.709857624917333,0.33464135343625706,0.183449554252168,a97258ca,5.501490834438958,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.830187954530052,16.709857624917333,0.33464135343625706,0.183449554252168,a97258ca,5.501490834438958,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.7463145956180117,16.709857624917333,0.33464135343625706,0.183449554252168,a97258ca,5.501490834438958,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.833377027875879,16.709857624917333,0.33464135343625706,0.183449554252168,a97258ca,5.501490834438958,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.072143816569221,17.145019316942903,0.3401296172706692,0.19610268603361303,2be61d5a,5.5581291462545686,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.07707434397363,17.145019316942903,0.3401296172706692,0.19610268603361303,2be61d5a,5.5581291462545686,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.0605182528056827,17.145019316942903,0.3401296172706692,0.19610268603361303,2be61d5a,5.5581291462545686,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.0257739241363444,17.145019316942903,0.3401296172706692,0.19610268603361303,2be61d5a,5.5581291462545686,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,2.8514870131895096,17.145019316942903,0.3401296172706692,0.19610268603361303,2be61d5a,5.5581291462545686,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.5601826878829894,16.447248307172206,0.3300453125570725,0.17192266833871533,113022e8,5.51011238650163,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.5772755834867116,16.447248307172206,0.3300453125570725,0.17192266833871533,113022e8,5.51011238650163,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.541916425799829,16.447248307172206,0.3300453125570725,0.17192266833871533,113022e8,5.51011238650163,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.500384666476234,16.447248307172206,0.3300453125570725,0.17192266833871533,113022e8,5.51011238650163,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.611994506861449,16.447248307172206,0.3300453125570725,0.17192266833871533,113022e8,5.51011238650163,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,4.010178149832138,23.994427732574298,0.40887996067810534,0.26758971687851413,ea4fbf05,7.854005593994787,607.3,3.3,27.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,4.042620105400783,23.994427732574298,0.40887996067810534,0.26758971687851413,ea4fbf05,7.854005593994787,607.3,3.3,27.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,3.6963996781072583,23.994427732574298,0.40887996067810534,0.26758971687851413,ea4fbf05,7.854005593994787,607.3,3.3,27.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,3.7655005329844773,23.994427732574298,0.40887996067810534,0.26758971687851413,ea4fbf05,7.854005593994787,607.3,3.3,27.2
